wanted,position,positionid,from,start,end
Q4699401,"Minister for Education, Heritage and Arts",Q108210873,Q19665719,2014-09-25,2017-07-05
Q16733105,Speaker of the House of Representatives,Q7574272,Q373605,2001,2006
Q469818,Member of the House of Representatives of Fiji,Q17481078,Q4751281,1999-05-19,2000-05-27
Q4726813,Attorney-General,Q4818599,Q4751281,1999-05-19,2000-05-27
