ordinal,item,itemLabel,inception,inceptionPrecision,startTime,startTimePrecision,abolished,abolishedPrecision,endTime,endTimePrecision,replaces,replacesLabel,replacedBy,replacedByLabel,follows,followsLabel,followedBy,followedByLabel
,Q60795104,Interim Cabinet of Fiji,2007-01-01,10,,,,,,,,,,,,,,
,Q108209435,"Bainimarama Cabinet, 2018–",2018-11-22,11,,,,,,,,,,,,,,
